id,image_id,category_id,area,bbox_x,bbox_y,bbox_w,bbox_h,num_polygon_points,num_spine_points,iscrowd
0014e232-b329-4432-8261-9bdd2ebddf19,040102-20141024195834Ch,1,767.0,1266.5091,1372.7832,80.15570000000002,33.434099999999944,50,7,0
92f07b66-be5e-423a-8c05-89c033ba6ab4,040102-20141024195834Ch,1,2410.0,724.974,1372.3839,101.82069999999999,208.61329999999998,107,19,0
c898dcdf-4f6e-4950-880a-5ce565b0ecfa,060403-20130327175114Mh,1,1571.0,741.5992,1269.039,42.48210000000006,107.56970000000001,78,7,0
c47c7b6e-6097-4300-b7ce-15b58c45bf03,060403-20130327175114Mh,3,3219.0,452.6648,365.0664,139.70359999999994,47.2602,37,7,0
cef309aa-3da9-4602-862b-68830fcfbe4c,060403-20130327175114Mh,3,3371.0,299.5624,569.1335,104.39059999999995,115.14800000000002,41,7,0
693c7a7f-9570-4b24-b9ad-f3facf19e917,060403-20130327175114Mh,3,1181.0,525.9994,595.7424,80.86749999999995,39.6866,30,6,0
9bc04332-33bd-40e8-852f-15afe75ad929,060403-20130327175114Mh,1,858.0,618.4143,636.043,85.47309999999993,69.54669999999999,62,7,0
28578817-9441-4fc6-8788-c0e8334a590a,060403-20130327175114Mh,3,1079.0,557.7144,700.7029,113.85430000000008,43.26819999999998,33,8,0
de34f2b1-a9ef-4508-9f22-4907d3c31071,060403-20130327175114Mh,1,302.0,1362.4616,1238.5924,50.8261,27.09349999999995,31,6,0
fa571f31-1567-4aeb-b5cf-5eb52ca1ccd0,060403-20130327175114Mh,3,1934.0,1194.1517,249.1574,63.346700000000055,46.026400000000024,26,4,0
8d0bab90-5331-4625-9fc5-bfa2a96d7467,060403-20130327175114Mh,3,545.0,906.7511,852.1984,31.302400000000034,55.68349999999998,28,4,0
5ec59e2a-0e68-4bae-8568-8ca60ee0bc53,060403-20130327175114Mh,3,510.0,953.9361,391.049,51.802400000000034,41.29910000000001,18,5,0
c322709f-08b2-4478-811f-a6bb1d5959af,010101-20211016145050Bh,1,436.0,731.8619,684.0643,56.90840000000003,72.48299999999995,77,15,0
e4493aaa-0ad6-4225-9b43-44714e63c908,010101-20211016145050Bh,3,224.0,929.8526,468.4546,35.25249999999994,34.997199999999964,19,8,0
f6a116fa-4dd2-4e58-a61d-70d0fe8d53c3,030101-20160831133714Th,1,4554.0,231.8235,673.7121,140.56750000000002,214.89250000000004,110,11,0
a15b340e-7669-4de2-af12-06b9186e9c3b,030101-20160831133714Th,3,654.0,1435.3166,473.4802,33.764199999999846,38.90399999999994,26,4,0
1f695619-8544-4079-ab57-f608ba2ac167,030101-20160831133714Th,3,382.0,404.6251,980.6833,26.130100000000027,21.16300000000001,18,2,0
09a6f0b5-1cab-4f65-b239-1c253e234ad9,030101-20160831133714Th,3,668.0,439.652,1051.3802,30.304900000000032,32.1887999999999,20,2,0
f9a86897-df2b-448c-bd53-63bced19acbb,030101-20160831133714Th,1,1726.0,856.6142,865.2954,71.31090000000006,89.9728,46,6,0
8ca204a4-f464-4150-ac1f-29e82e6c7bc5,030101-20160831133714Th,3,2754.0,1650.7226,1006.5046,56.46109999999999,121.58870000000002,60,5,0
d1b73357-7ff8-4f1b-b837-13c800d307ea,030101-20160831133714Th,3,1747.0,1592.7935,1380.9832,71.96270000000004,84.19100000000003,31,4,0
b8498b9d-c357-4fd4-81b1-e3f8b889d1bf,030101-20160831133714Th,3,741.0,922.573,1511.0047,30.680900000000065,36.12519999999995,24,2,0
1a842d56-d3ca-4c84-a15c-d90c27540b23,030101-20160831133714Th,3,379.0,493.7744,1351.2669,22.58140000000003,26.413499999999885,18,2,0
50660b36-17cf-432d-9bc0-a2e3352edb48,030101-20160831133714Th,3,2391.0,1299.52,1602.7387,93.66110000000003,59.471000000000004,58,3,0
3d96cd77-14c8-43af-8458-0f22b43c7ab6,040401-20210616142650Bh,3,2760.0,342.6574,616.2874,108.3426,200.71259999999995,59,8,0
b617c598-1017-4200-9e25-a4c618adbf9b,040402-20210616142650Bh,3,687.0,1356.6955,542.4623,80.26199999999994,33.77009999999996,26,7,0
aba77f5b-9adb-4ceb-8fd4-06bbc754bf1e,040402-20210616142650Bh,3,422.0,514.3577,697.0899,55.56229999999994,42.094400000000064,23,8,0
2ad6bdcc-4775-4b0f-9f85-53d8e89955c1,040402-20210616142650Bh,3,329.0,548.4759,828.6451,18.229299999999967,38.675500000000056,13,5,0
c64f6fdc-8acf-4a5c-bdca-d55e3be2dc9d,040402-20210616142650Bh,3,2077.0,344.0298,604.322,96.77009999999996,204.57910000000004,57,14,0
bb3da807-b6a0-40f2-906e-2d1589f41459,040301-20140817195834Ch,2,347.0,840.0552,913.9104,50.19330000000002,53.47040000000004,79,8,0
2e0c4ec1-4cbd-4e93-9536-83388cce96de,040301-20140817195834Ch,3,653.0,1184.6155,1088.7542,33.38449999999989,33.24579999999992,37,8,0
9f3873da-aa87-4a27-9232-f34b924135df,040301-20140817195834Ch,1,1619.0,1145.767,603.7575,108.72739999999999,39.07579999999996,150,26,0
2e3ab0f3-3bcf-494d-9ee2-66cd5e839b1e,040301-20140817195834Ch,1,7012.0,1117.7137,1456.4869,432.3061,268.9450999999999,291,37,0
8e7a3cb3-eedd-442e-9056-f76fdb0ac974,040301-20140817195834Ch,2,474.0,1119.9695,1496.7336,26.560900000000174,83.89640000000009,110,15,0
21fbe014-ce35-4320-91a4-6f2fd0b1c616,040401-20160629133714Th,2,5991.0,730.1821,616.5208,454.9975999999999,193.4792,272,17,0
1db7ff93-155c-420f-8e67-7baf9b6149e2,040401-20160629133714Th,3,3053.0,440.0272,487.0231,133.87530000000004,137.9769,87,11,0
2e9754f8-e243-4e17-a976-2cdf79b20550,040401-20160629133714Th,1,1226.0,1107.4865,1725.2976,93.52469999999994,73.66899999999987,80,8,0
ef963179-bc43-400e-b64f-556fe5979dcd,040401-20160629133714Th,2,11674.0,205.9749,715.5366,407.3096,355.9255999999999,608,54,0
b592c018-dd11-479a-815d-321e8b407321,040401-20160629133714Th,2,1774.0,664.9018,700.8668,102.39330000000007,155.53139999999996,126,11,0
b8a6c3ae-9cc8-476d-b79a-71fffc769fc8,040401-20160629133714Th,3,970.0,292.0,1094.0,117.1112,23.490299999999934,41,7,0
57bb7b47-20cc-4c54-b742-454bc589b908,030403-20180506140230Ch,3,2460.0,887.0,1606.0,140.0,63.56979999999999,142,12,0
4539ec12-f8cd-45f3-96ed-04acadfe730e,040401-20150324145954Bh,1,3362.0,515.397,779.1109,191.60299999999995,88.5349,159,12,0
6fea8ffb-b6a5-4cd2-a74c-1d91dfe5df26,040401-20150324145954Bh,2,14608.0,808.223,752.0,275.97260000000006,538.0517,490,32,0
56fa92a7-3bbf-4647-8bf5-c817e6a1f825,040401-20150324145954Bh,2,11016.0,610.0,299.1978,291.57820000000004,251.86970000000002,312,18,0
466b0478-01ff-4307-bb65-64de8fe9142b,040401-20150324145954Bh,3,358.0,629.3537,1220.1471,54.69200000000001,15.337600000000066,18,4,0
c9b7ff0c-2554-4436-ab84-a390d1d92383,040401-20150324145954Bh,3,703.0,645.0023,1286.3278,41.37639999999999,51.524799999999914,26,13,0
de136bac-69f4-484e-9303-e4d79ac56973,040401-20150324145954Bh,3,398.0,669.8265,1073.3299,49.544200000000046,27.680499999999938,15,5,0
14f2826d-7bd7-45af-891d-fc89cb638b9f,040401-20150324145954Bh,1,1299.0,464.3589,980.2949,126.17860000000002,120.70510000000002,115,24,0
9a18eb4c-4edb-4703-9ce1-78ea459fa509,030302-20110421164914Mh,1,1299.0,454.8069,1359.0,54.28910000000002,121.25099999999998,99,18,0
6a05320a-ecd2-425f-a96a-143a5f175743,030302-20110421164914Mh,3,806.0,1406.2899,701.6019,98.6201000000001,96.66970000000003,41,6,0
ac1c10cc-89dc-4339-9f6f-aadf2de6e6b7,030302-20110421164914Mh,3,514.0,1610.0172,1078.3377,33.9828,47.66229999999996,21,4,0
19635743-0f25-4f40-a7be-2da39068f0bf,060403-20140927014554Uh,2,9158.0,800.1094,828.8571,330.5363,165.2609000000001,344,20,0
b5411e3d-b324-4936-911e-556139685bd8,060403-20140927014554Uh,1,6798.0,683.0,1253.0,89.0,338.0,249,22,0
b1559d28-8352-4e69-abb1-ced314ce0def,060403-20140927014554Uh,1,730.0,530.6342,1422.0597,65.74060000000009,81.94029999999998,67,20,0
2eeb9d0d-fb4a-4444-9317-a756190b3b16,060403-20140927014554Uh,2,4371.0,1552.1346,858.3842,184.9577999999999,83.84550000000002,104,9,0
5301dedb-b4a2-4c4a-83c4-85936c236e47,060403-20140927014554Uh,2,3870.0,476.4093,881.0957,123.22210000000001,238.67240000000004,122,9,0
a02ad47a-b739-4d96-9c65-7fbb854ef0fc,060403-20140927014554Uh,2,1689.0,1207.9977,655.9138,116.39830000000006,63.151899999999955,78,5,0
c0851277-3645-4a9e-99e3-c61fcb5d5e50,060403-20140927014554Uh,3,541.0,1372.3801,1291.2732,69.28599999999983,63.9538,28,5,0
4d24eb23-c1e3-4468-a3cc-6f3a0088b832,060403-20140927014554Uh,3,658.0,1299.9518,1512.0408,51.11779999999999,26.42450000000008,21,4,0
2c56bf66-80ec-4ea1-af41-17a5821d0292,060403-20140927014554Uh,3,5257.0,345.5909,543.706,142.26590000000004,163.35889999999995,54,5,0
8baecead-d93c-425c-b39a-6d4f84b5df41,060403-20140927014554Uh,3,2556.0,1661.665,1363.7118,114.90070000000014,139.77569999999992,37,5,0
18898728-a7a4-4093-8c22-6bc3c06baa5f,060403-20140927014554Uh,3,357.0,1177.182,1403.5592,43.19069999999988,30.317400000000134,21,5,0
54c749f0-5379-4f2b-aaf5-12b813854fea,060403-20140927014554Uh,1,576.0,1005.0192,1443.1736,80.97270000000003,43.15449999999987,33,5,0
77df9b2d-bc2c-46f6-9af1-21206c9c5aa9,030302-20140523195814Mh,1,1295.0,930.0,758.8121,129.0,61.18790000000001,69,13,0
9f91bf28-a4d7-4ffb-a84d-b688c12f3567,030302-20140523195814Mh,2,2368.0,483.0,1153.5609,40.63319999999999,171.43910000000005,77,10,0
477ed8d3-72c1-4f0b-8f9d-20448bef4ce2,030302-20140523195814Mh,3,1576.0,1602.0,859.0598,96.41260000000011,61.940200000000004,48,12,0
cdfee9bc-eb78-4af7-acf3-84be07f58b41,030302-20140523195814Mh,3,594.0,1524.8723,1369.0,80.1277,26.769399999999905,38,12,0
3d1c82bf-5590-405b-beb6-078ab7367201,030302-20140523195814Mh,1,2090.0,1517.0,1534.8458,122.0157999999999,60.750499999999874,71,7,0
e6c458d4-ce67-488e-b775-e8e4d489a0be,030302-20140523195814Mh,1,1526.0,1183.8607,926.4727,59.12580000000003,161.23039999999992,64,14,0
d5ad81af-cee9-4a9c-b5e8-183687f3222c,030302-20140523195814Mh,1,853.0,1309.2087,1258.4555,58.79130000000009,119.50160000000005,58,15,0
a9e52ce4-a4b3-4b95-b2d4-d91aef89543b,030302-20140523195814Mh,2,12346.0,709.6009,956.1095,381.46079999999995,582.9695999999999,326,23,0
5535acc6-3b66-4c7d-a76e-e16f23a04e34,030302-20140523195814Mh,3,5108.0,920.0,1241.0,385.0,257.0,154,14,0
ae51f66c-7e10-4964-86c9-f6ae07c92edf,030302-20140523195814Mh,3,2927.0,1282.3865,699.4338,296.54369999999994,75.89069999999992,77,10,0
3d40b250-b4ea-4053-9405-bfd1003ec381,030302-20140523195814Mh,1,1298.0,1197.7407,552.0,118.25929999999994,119.0,94,13,0
005c1e33-61f6-41f8-bf48-15e5901f7606,050103-20110727063234Lh,2,2137.0,1087.2014,727.1897,106.64229999999998,58.03139999999996,63,11,0
98d82160-6652-454f-b4c4-09dd7d0cbfb8,050103-20110727063234Lh,3,1534.0,1697.5481,871.0487,84.65110000000004,54.9609999999999,26,15,0
58dd3894-519d-4686-a649-d42e55887acc,050103-20110727063234Lh,1,1627.0,525.8421,508.2897,128.53480000000002,56.038700000000006,89,21,0
f65f1e89-0b9f-4def-a740-97bc1bdff234,050103-20110727063234Lh,3,3385.0,947.4453,747.573,114.178,83.53730000000007,36,28,0
16c6aafd-9279-45a7-a4a5-7432bbdfd863,050101-20110727063234Lh,2,1770.0,1081.0,725.0,117.19650000000001,59.47410000000002,67,5,0
ea4edf5f-8d25-4d09-a065-b4671739a676,050101-20110727063234Lh,3,1964.0,555.9802,519.1578,99.45150000000001,37.569000000000074,42,7,0
00152413-77f4-460c-81aa-c2f04714bb6c,050101-20110727063234Lh,2,1081.0,1698.1968,871.0859,82.80320000000006,53.72109999999998,60,7,0
512d409e-6fdd-417a-ae6c-35ee6723076a,050101-20110727063234Lh,3,461.0,1377.249,1650.9419,37.53250000000003,26.23849999999993,24,2,0
07655e45-2d81-4d26-bea3-e01c685a401e,050101-20110727063234Lh,3,1059.0,945.3594,756.9925,111.96429999999987,73.6930000000001,33,11,0
7db06b91-8545-4be4-b2c1-1e18c70eefcb,050102-20110727063234Lh,3,1663.0,1364.8411,1645.0542,65.75709999999981,41.549600000000055,22,7,0
f41fe24f-1db5-443c-a8a6-a3654d74bc7d,050102-20110727063234Lh,3,2123.0,1687.7567,870.7957,101.46820000000002,56.38390000000004,29,10,0
ef0c1241-2875-42c2-b6f3-861058332586,050102-20110727063234Lh,3,2228.0,948.9992,755.1961,117.4688000000001,78.63589999999999,39,23,0
2d00a4a8-7623-4f39-b67f-13fb45c898e9,050102-20110727063234Lh,3,6337.0,540.5922,497.6658,236.55719999999997,70.64800000000002,62,9,0
7683fc0d-e2ef-47ec-9355-0a7a7969037b,050102-20110727063234Lh,2,1904.0,1082.7421,719.6906,115.95530000000008,66.62389999999994,50,8,0
b085960d-738d-47e7-9d54-a01314c5f199,020103-20150330081954Uh,3,3942.0,216.6495,1154.0,181.0122,90.44839999999999,100,15,0
263aea0c-726a-45cc-a500-a33748968d3e,020103-20150330081954Uh,2,4644.0,1093.0,1329.9115,173.0,166.30539999999996,193,15,0
00769b90-9f9a-4d5d-a2f4-a88c0b311614,020103-20150330081954Uh,1,1296.0,1682.1964,847.0973,94.80359999999996,37.9126,148,12,0
e1d3432f-0ad1-4229-a0e2-10bbd1a50834,020103-20150330081954Uh,3,7246.0,1510.0,1331.0,235.0,68.0,104,12,0
8f7231ed-a40f-45e6-a25e-9643dda279b9,020103-20150330081954Uh,3,1320.0,1692.0719,677.7988,45.562599999999975,83.74619999999993,35,7,0
a024cb9e-41e2-4abe-bd8f-a89a19fa0ef5,020103-20150330081954Uh,2,1089.0,985.9664,452.1699,83.85889999999995,35.31569999999999,117,10,0
568d21d5-7857-4e27-921d-ed99336dc220,020103-20150330081954Uh,3,1680.0,390.7834,889.2122,106.17190000000005,94.58389999999997,53,7,0
1a21ac23-f6fb-4f45-b787-2a9837441a30,020101-20150330081954Uh,1,3447.0,216.3991,1154.9625,178.919,92.2168999999999,84,8,0
e0b9b6f6-737d-4728-8bc4-d17f6ddee42b,020101-20150330081954Uh,1,1555.0,1680.3547,843.3476,98.82589999999982,44.130399999999895,56,9,0
e178bbe9-3349-468e-b9a6-690044148d55,020101-20150330081954Uh,2,3322.0,1093.9141,1332.2326,171.52240000000006,161.96069999999986,125,15,0
c8ae8a90-8790-4eba-bfd9-68496f74e000,020101-20150330081954Uh,1,4739.0,1510.2236,1322.7437,236.25890000000004,74.4407000000001,116,13,0
9a93f3b7-1df3-41b0-a7db-59e771101706,020101-20150330081954Uh,3,770.0,1645.345,1122.2363,73.98419999999987,59.94509999999991,36,7,0
9b6a1f4d-3ee9-4985-89a3-4f22e283485b,020101-20150330081954Uh,3,595.0,360.4642,690.7397,25.21640000000002,67.27060000000006,26,5,0
b9b371a5-cf5f-40b1-8426-8cea05b3bbc6,020101-20150330081954Uh,3,1564.0,400.3529,899.8649,98.42470000000003,83.77959999999996,58,8,0
c9f1148e-1190-4a16-8fa6-29b7230d2bbb,020101-20150330081954Uh,2,665.0,992.2365,454.065,43.32069999999999,35.97149999999999,36,4,0
96e686c5-b94c-4f01-a536-205ba5bed8ba,020101-20150330081954Uh,3,469.0,1272.0243,460.7775,32.77299999999991,20.07560000000001,16,2,0
2b803359-6313-4727-bcc7-f82e2cd99723,020101-20150330081954Uh,3,1290.0,1692.3905,680.9202,46.82999999999993,67.15129999999999,28,5,0
5c89373e-4a4e-4719-a450-e4f9ab80d603,020401-20160501143154Bh,1,732.0,1194.3653,673.3125,56.634700000000066,75.6875,64,14,0
c529b149-9c67-485c-97cf-729d42995187,020401-20160501143154Bh,2,501.0,705.2152,544.0,68.78480000000002,26.50490000000002,62,15,0
68d1742a-5103-4d8d-bc49-2c180535e219,020401-20160501143154Bh,1,676.0,605.0,654.0,92.0,49.0,75,28,0
47d4cdfb-7239-415a-83ae-b18b6580e6b9,020401-20160501143154Bh,1,372.0,1079.7239,912.2962,57.152700000000095,21.75419999999997,44,10,0
c0b09480-d977-4f94-8a38-d5351cd2e55e,020401-20160501143154Bh,2,543.0,837.0,1685.0,56.0,57.0,47,15,0
14f12068-c9b5-4c4c-925c-1f6fd2d69121,020403-20160501143154Bh,1,646.0,1203.8662,675.1167,46.57020000000011,74.56889999999999,58,13,0
2d65385b-b8e0-41b0-8f9e-d55ef5ac56db,020403-20160501143154Bh,2,821.0,703.3142,542.1081,66.22079999999994,39.891899999999964,63,7,0
341e3a22-c4ee-4ee8-996e-354b3ca25133,020403-20160501143154Bh,2,1188.0,604.0,652.7741,95.64369999999997,66.56860000000006,90,27,0
0efed790-831f-4c9d-9d10-b0b1cdcec3ac,020403-20160501143154Bh,1,627.0,1073.3305,908.1094,65.66949999999997,24.883299999999963,47,14,0
956b18ac-abd3-4b48-8af9-2e48bf7831e3,020403-20160501143154Bh,2,762.0,826.831,1680.3881,67.21569999999997,62.82290000000012,51,14,0
2f992765-56b0-4b0f-8e6f-e3375ab6a2bf,020403-20160501143154Bh,1,770.0,1306.0111,1329.0,26.13260000000014,68.0,71,13,0
40cd5274-5848-44fb-bd70-3e3152206f81,020403-20160501143154Bh,1,1246.0,1023.0,623.0,59.0,104.0,107,19,0
8c515bf8-5596-4674-bd10-9f114c021118,050102-20170728150230Ch,3,1612.0,1497.4046,697.133,71.74659999999994,104.29289999999992,33,23,0
87622584-8297-4652-b9b8-94c0444a41e7,050102-20170728150230Ch,3,577.0,1595.0377,1552.9747,30.882299999999987,39.088199999999915,19,6,0
5a3257b2-940b-4776-a044-217957ba4027,050102-20170728150230Ch,3,2808.0,504.513,799.2829,135.42660000000006,147.0054,69,16,0
60f53b8a-636c-4bbd-be54-0cfe9af2c993,050102-20170728150230Ch,1,1514.0,507.927,645.6508,50.0249,79.61789999999996,68,20,0
0dd549ad-8f6c-4567-ae71-d0644a31fd5c,050102-20170728150230Ch,3,559.0,660.0069,1077.011,90.51430000000005,35.618799999999965,18,12,0
258802eb-c1de-490d-bec0-9fa154bbc2a9,050103-20170728150230Ch,3,1954.0,1496.172,697.5269,112.5827999999999,99.0268000000001,73,33,0
604cfa4a-b9a8-4cc2-93f2-a6cc4349ac4a,050103-20170728150230Ch,1,515.0,684.7627,1077.7581,65.54129999999998,29.718399999999974,41,12,0
1e2d91f4-118b-44dc-b99f-1f790ab298a7,050103-20170728150230Ch,2,2103.0,503.9911,800.6886,178.69239999999996,179.04110000000003,177,67,0
392e0952-2ec7-4c14-a921-3b0b6cfe633c,050103-20170728150230Ch,3,1995.0,509.0957,651.7582,49.328599999999994,74.90350000000001,57,15,0
47661e9f-4c34-4905-881b-a89b17b72055,050101-20170728150230Ch,3,1962.0,514.8519,638.6907,46.065900000000056,83.43920000000003,38,3,0
2dd6813d-c3eb-4997-a4f7-2a3156df08cb,050101-20170728150230Ch,3,1525.0,1496.0,696.6654,70.0,103.33460000000002,48,10,0
70a4efee-6922-4007-90ad-bf7bcd99b110,050101-20170728150230Ch,1,535.0,504.8722,800.5395,49.339399999999955,37.23320000000001,42,8,0
078ae0d6-263f-4012-ad0e-43e114287651,050101-20170728150230Ch,3,1168.0,553.2963,846.7655,82.72900000000004,99.47429999999997,52,11,0
ffadee50-d6d5-4a61-8fb5-ff73abd79044,050101-20170728150230Ch,3,343.0,683.1141,1080.5753,60.34299999999996,27.299600000000055,30,9,0
ce6324ee-e1fb-40f9-9327-cbcb55143bff,040302-20210329015250Uh,3,501.0,1147.9152,1687.5314,56.128400000000056,25.495999999999867,18,6,0
ec14a654-a711-424f-b82e-38fc1ecb82ed,040302-20210329015250Uh,3,413.0,1506.8671,665.8664,39.81490000000008,37.97370000000001,18,4,0
6de40575-8f7d-4964-ad1c-dc99645a7893,040301-20130828141354Bh,2,2893.0,448.5378,825.475,71.52180000000004,231.81529999999987,286,36,0
8b8f0696-6d49-47ad-85d6-40dde71cad0f,040301-20130828141354Bh,1,1762.0,899.4993,1444.4246,117.12440000000004,123.42750000000001,182,17,0
95940651-7eb9-4c90-8a23-6132786fca0b,040301-20130828141354Bh,1,837.0,538.5722,1416.5804,68.53410000000008,45.95730000000003,102,11,0
9276171c-262e-4275-85cd-f3270451db52,040301-20130828141354Bh,3,792.0,540.5491,489.2262,62.08400000000006,35.29730000000001,37,2,0
6311de5f-d980-40dd-9869-3051ccb508d6,040301-20130828141354Bh,3,27957.0,930.6628,1508.3599,431.24699999999996,297.0866000000001,153,7,0
f1475654-aba4-47c0-8ebc-5e37c0af2668,040301-20130828141354Bh,2,526.0,1163.1004,376.1419,27.380499999999984,39.5847,45,12,0
d9302a95-e7df-4b56-be13-3fe8f22c951b,040301-20130828141354Bh,1,408.0,998.7242,835.5422,29.018899999999917,34.45780000000002,40,11,0
dae651c1-555c-42f6-8479-9ef0de69146a,040301-20130828141354Bh,1,355.0,840.2787,1535.5287,49.24700000000007,21.261299999999892,40,12,0
f460e7da-14b9-4143-b8b8-477ac4300215,040303-20130828141354Bh,1,1115.0,540.8074,1383.665,72.95449999999994,78.30660000000012,80,19,0
eac8fc72-b760-486c-ae67-84a8399559f0,040303-20130828141354Bh,3,890.0,525.4748,492.9655,80.82069999999999,30.401499999999942,31,7,0
61d87053-41e0-43c1-b7db-f3ac017eb2b3,040303-20130828141354Bh,2,5233.0,440.3408,824.2986,74.96660000000003,244.36710000000005,183,19,0
d1b308b0-8991-4d97-a9e4-1c84cceefc2d,040303-20130828141354Bh,3,516.0,993.0,837.0,31.0,38.0,29,9,0
e2ded9d3-eaa8-41f4-aca4-b9e608bcb1ba,040303-20130828141354Bh,3,390.0,1164.0,380.0,23.0,34.0,36,6,0
e84a3443-a00e-4dab-b403-8a81f93688d2,040303-20130828141354Bh,3,29898.0,872.0,1518.0,483.0,280.59159999999997,225,13,0
f4387c1a-61f7-4dc2-997f-a83c508d6237,040303-20130828141354Bh,1,2391.0,840.3353,1445.0352,175.5028000000001,125.96640000000002,118,28,0
8da24e89-d94f-4fe8-bc58-84747db9ae1a,010301-20110213093414Th,1,1026.0,1210.4062,472.6046,81.64510000000018,45.49800000000005,60,15,0
4560be1f-43ac-4add-bc1f-7d00c9a9c9fe,010301-20110213093414Th,1,681.0,1195.0,1273.8834,120.95299999999997,25.25909999999999,54,26,0
d0be9515-bc32-43b2-954a-00ab2dbe334d,010301-20110213093414Th,2,1374.0,589.0,700.0,74.48800000000006,49.0,74,16,0
504c1820-17f2-42ce-9c70-6eab87c70d9e,010301-20110213093414Th,1,264.0,964.0,1348.0,60.0,11.510600000000068,21,11,0
18921252-de69-4711-95f4-b3c850847d49,010301-20110213093414Th,2,357.0,1068.3165,1472.0,50.683500000000095,30.47959999999989,30,21,0
84a2f9b9-94e4-4521-8b77-c179e32dfb33,010302-20110213093414Th,2,1798.0,588.2059,696.8647,76.55819999999994,56.01060000000007,101,24,0
1b417ccd-c6ff-4402-bc66-8ef9536ac106,010302-20110213093414Th,2,1434.0,1185.4921,447.7752,105.47850000000017,70.43810000000002,96,24,0
8c3ff6ee-de9c-4fed-814a-faba4dc24cda,010302-20110213093414Th,2,349.0,959.3546,1346.0,66.6454,14.80880000000002,47,14,0
c4eb2444-ac43-471f-a9f6-7382d4fc74b0,010302-20110213093414Th,1,772.0,1198.0687,1281.0,118.05739999999992,18.097099999999955,63,18,0
66a3a8ef-534b-485c-aa30-73d07c7f258c,010302-20110213093414Th,2,580.0,1065.3012,1471.0029,56.75519999999983,32.87149999999997,53,19,0
1d731513-60fe-4a3b-aaa1-d031d0eac76e,040401-20110312082634Lh,1,4467.0,678.0,1155.0,172.20540000000005,269.99,238,18,0
908b7ec0-c119-4087-99f4-03cc02cbd26a,040401-20110312082634Lh,1,935.0,1056.0,1220.0264,45.0,108.97360000000003,78,9,0
8160072e-71c9-4561-8418-80b8b25eb50e,040401-20110312082634Lh,3,1084.0,1143.3414,1319.0,70.14449999999988,35.10329999999999,38,8,0
40e50f94-86a0-4e4e-a0dd-717ced8c6626,040401-20110312082634Lh,3,885.0,710.0,778.3724,25.0,79.7029,26,4,0
ab5cf96e-ee98-48c8-bfc7-b6108d71d8ef,040401-20110312082634Lh,3,840.0,953.9695,422.5421,62.025300000000016,21.5197,28,5,0
5264d318-9cf9-4f0f-bdd4-1c221f6e1acd,040401-20110312082634Lh,3,635.0,631.5151,474.2215,25.638599999999997,42.8768,26,9,0
6e4876c4-3fb1-442e-87e5-0fb1f486fae0,040401-20110312082634Lh,3,262.0,1648.2756,797.7697,19.409200000000055,33.06550000000004,16,3,0
91c13215-7176-4ee9-8ba6-c106dcf3aa08,040401-20110312082634Lh,3,609.0,1532.417,697.3907,35.9045000000001,39.827699999999936,26,5,0
bf235b1d-2274-4e97-bbf8-93a0f7c3908c,040401-20110312082634Lh,3,597.0,1552.3427,811.3171,43.48570000000018,72.30439999999999,24,12,0
252ce6c2-d18b-437f-947a-36c37b0ce587,020101-20210812044930Lh,3,433.0,1012.819,453.6778,25.103700000000117,30.538999999999987,26,6,0
8be2cd86-4105-4b75-bf86-139ea78d6f0d,020101-20210812044930Lh,1,645.0,916.0998,608.5438,71.64930000000004,21.852800000000002,41,6,0
b29587c7-a140-4114-868e-0489b866fb9b,020101-20210812044930Lh,3,291.0,690.3797,636.6872,17.26030000000003,60.14060000000006,22,6,0
072d9eec-a76e-4c99-a3c7-1e295b3967ea,010401-20160810234034Lh,2,4949.0,750.0,705.2522,78.12950000000001,349.7478,195,30,0
17950f4a-4b25-424b-88d7-2626f390dea6,010401-20160810234034Lh,2,1268.0,1071.0,742.0,74.0,50.0,54,9,0
7d29fb14-53eb-4371-bf90-5fce5a99efa4,010401-20160810234034Lh,2,5283.0,881.9665,765.8897,190.0335,178.5635000000001,136,14,0
5bb33e38-b026-4828-8dfc-3f0eb919e074,010401-20160810234034Lh,3,2209.0,1596.4053,930.0,49.33200000000011,90.0,64,6,0
9d48d0e7-d6db-4e41-9f28-c7b58f944cef,010401-20160810234034Lh,1,1147.0,1444.0,1079.0,56.0,58.7675999999999,65,8,0
4b73d9a1-8ea9-4243-b844-ce8e5ac112d1,010402-20160810234034Lh,3,5974.0,750.1659,712.7441,76.89190000000008,349.5218000000001,117,14,0
2c198003-4acc-4b05-aceb-f521a328f0ad,010402-20160810234034Lh,3,1611.0,1440.9555,1072.9991,61.460199999999986,67.18869999999993,28,3,0
47446501-c244-46ba-bd6e-fdfcab5ade28,010402-20160810234034Lh,3,4265.0,879.2706,757.4272,196.07170000000008,198.42450000000008,72,9,0
c94b24fe-47d6-430c-9e93-db8fb7ecb43a,010402-20160810234034Lh,2,2289.0,1053.9825,734.3296,95.61529999999993,66.1694,60,5,0
e8175f0d-1d64-49b6-98eb-09b38ce97546,010402-20160810234034Lh,3,1043.0,836.7818,616.2419,68.38570000000004,27.48950000000002,24,4,0
a4eb9c01-7b42-4e0a-a40a-99c0f362d013,010402-20160810234034Lh,3,3353.0,1202.5516,1241.4242,48.21270000000004,250.6404,70,11,0
