id,image_id,geom_vs_bbox_max_diff
fd6dd272-7c09-4d6e-a344-e48928c764fc,040102-20120726071914Th,0.0
82b934e8-e4de-4d77-a408-f8f7bc0ff0c8,040102-20120726071914Th,0.0
c1cfbc03-cd59-4036-94af-a37487788420,010303-20210624133950Bh,0.0
78607713-4888-4aea-a535-e99a8b88e539,010302-20210624133950Bh,0.0
52f2b1b7-2374-4fff-8363-ed19aa8f6953,010302-20210624133950Bh,0.0
a156649b-2168-4089-9800-2a41e78c9ab2,040401-20131019080114Th,0.0
8089468b-75c5-4acd-a53b-056a9c553578,040401-20131019080114Th,0.0
3ad912be-cdc1-444f-bf67-b2819ccfc14c,040401-20131019080114Th,0.0
35496fdc-519e-40a5-bbb5-c2e779350eef,040401-20131019080114Th,0.0
9e9f8fd1-d26c-4281-9bd8-ec11b0e6ab89,040401-20131019080114Th,0.0
179c9ee8-6702-486a-803a-711b5fc720ba,040201-20140601195814Mh,0.0
d0bdeeeb-8d3e-4818-babc-5a58a8911c16,040201-20140601195814Mh,0.0
a9c44118-d5cc-4670-ba14-79a1462d8812,040201-20140601195814Mh,0.0
1fe2ea99-ae20-4f05-add9-53fe86842d3c,040201-20140601195814Mh,0.0
71ab6d73-907d-44e7-b700-aa81b8960c2b,040201-20140601195814Mh,0.0
4fef7e0d-9b09-4c56-a105-df8269c47da8,040201-20140601195814Mh,0.0
c32af11e-6df5-42b1-b288-8dfb4cc657b4,040201-20140601195814Mh,0.0
5a9ef453-dd89-48bf-aea1-6af12536be92,050303-20160925225634Lh,0.0
69eb6a9b-1502-4599-91c0-c3360c651b1d,050303-20160925225634Lh,0.0
bec440aa-9721-46ae-8e28-30df6b0c3ca1,050303-20160925225634Lh,0.0
10020c21-3154-4625-8f81-91b3e9e46a53,050303-20160925225634Lh,0.0
16dce084-35c5-4542-8269-f20ee0ebec46,050303-20160925225634Lh,0.0
77966cc4-3179-43af-b1d5-8a3700fa9f65,050303-20160925225634Lh,0.0
e7b647bc-8ad9-4f93-a74f-ba73c72ba6f2,050303-20160925225634Lh,0.0
72245646-77c2-4d35-9a97-8cec8ccc723e,050303-20160925225634Lh,0.0
3973c1b6-34cf-4042-87fb-8fdd21a45f4a,020101-20140525070514Th,0.0
cfca1da1-f367-470e-b141-24584c4e1b6d,020101-20140525070514Th,0.0
0dc7ce41-6cbc-4b09-96ce-582e57bc9c99,020101-20140525070514Th,0.0
a5115a46-832f-4981-8921-8299f6985696,020101-20140525070514Th,0.0
e24169ae-689f-4b58-846a-4416022b8dab,020101-20140525070514Th,0.0
80aa5aa0-cd5c-46c4-bc0b-e46363cbb0f8,020101-20140525070514Th,0.0
dab677bf-1722-40cf-88ff-2839f0f017e0,020101-20140525070514Th,0.0
0e080208-b63e-48b7-9f82-82772cbc7a70,020101-20140525070514Th,0.0
aade9737-706b-4a04-b889-03ee804a1f84,020101-20140525070514Th,0.0
78f57ef3-8088-4f99-b8ea-6080e9fe2b48,020101-20140525070514Th,0.0
eed0e457-6200-4ec6-938e-a2ce64173fbc,020101-20140525070514Th,0.0
cd5e737f-c320-4e27-bd52-dda9ee2238c7,020101-20140525070514Th,0.0
e6f45b4e-bd81-4587-a2f2-1fbfb47eb098,020101-20140525070514Th,0.0
4d8df2ea-fda1-4fd1-9fc0-44c44200d158,020101-20140525070514Th,0.0
b77e572e-8847-4e65-a42d-ab94fdfc13f1,020101-20140525070514Th,0.0
385aad65-e662-49de-b79a-bac756c3cde0,020101-20140525070514Th,0.0
a89094cf-4cff-461c-ba4f-f143f1b946da,020101-20140525070514Th,0.0
c75f6d7a-ed5b-43c7-950c-ba9f93d639cc,060102-20170316133730Ch,0.0
2450cc48-3dbf-43ba-a683-aab3879b6d87,060102-20170316133730Ch,0.0
9f284972-95c7-47b7-9a78-7af98e3fffd2,060102-20170316133730Ch,0.0
c380c741-a0c5-4fd0-8898-e9fb33bd9435,060102-20170316133730Ch,0.0
e813b600-2478-48dd-b657-e89767532036,050202-20151116224034Lh,0.0
74a1cb4f-94a4-4091-8c74-4fd313fa2c32,050202-20151116224034Lh,0.0
c0d36eab-bfd9-47d9-b9ce-9bcd6797b5b0,050202-20151116224034Lh,0.0
40dcb5ad-acff-4930-9ff9-2e0a054cac27,050202-20151116224034Lh,0.0
b2624882-9d94-484a-9cd1-7bcf7ab253e0,050202-20151116224034Lh,0.0
310faa14-f1d6-4ba5-a3c1-cdee7cd0162e,050202-20151116224034Lh,0.0
921ed7bd-9903-4ebd-b0cb-f8a1c8708c60,050202-20151116224034Lh,0.0
4baf7efe-031c-497a-aa72-b676a9a142e8,050202-20151116224034Lh,0.0
aadb8536-b315-430c-b94d-b67c60a284ac,050202-20151116224034Lh,0.0
5aee03ba-bb2d-464a-a648-c6e33cb66cda,050202-20151116224034Lh,0.0
c36b9e56-bc90-431c-970d-b31cc0d49c7b,040201-20140821195834Ch,0.0
1e0d12b3-3329-412a-a4b4-9b48d2a89f09,040201-20140821195834Ch,0.0
f1c11fd3-f6f0-434d-b85b-9d43c3c7f9ee,040201-20140821195834Ch,0.0
20b266c0-2de8-4b15-8b72-a276cd499dff,040201-20140821195834Ch,0.0
ea98ac6f-3283-4081-920a-1bfc777d53ac,040201-20140821195834Ch,0.0
d694726a-ec0f-4442-b373-bc3c90b6000e,040201-20140821195834Ch,0.0
3db3a182-7730-497c-8dd0-ededfbfa7e92,040201-20140821195834Ch,0.0
d464e509-7981-4f51-bc4d-bef3a971513b,040201-20140821195834Ch,0.0
9110b2de-0f19-4a24-b98d-cd7dd7e75097,040201-20140821195834Ch,0.0
7f58224a-c822-4436-85b2-df36a971ea48,040201-20140821195834Ch,0.0
940df86e-29e4-478f-b25b-3a6f8a5992a6,040201-20140821195834Ch,0.0
0ff01225-8b40-486b-8399-4be52b370fdb,010203-20140409081614Th,0.0
fab2703b-cc49-465b-a799-e06f5746c99e,010203-20140409081614Th,0.0
e878488e-371e-43f0-968b-9d17ae71327a,010203-20140409081614Th,0.0
a502f6aa-87a2-4490-8dc9-3504fa3cc361,010203-20140409081614Th,0.0
ddc0fb01-d03b-4753-908a-b398a3af47fc,010101-20110625163814Mh,0.0
3c406a45-74ba-4be6-81d3-f5aee39f012f,010101-20110625163814Mh,0.0
5d7eb240-a366-4ec5-9a08-07f998d825e1,010101-20110625163814Mh,0.0
574b9543-70f6-45b1-866b-b760ff9d573f,010101-20110625163814Mh,0.0
d26fb31a-1890-42d2-b53f-c94c8c338698,010101-20110625163814Mh,0.0
9c2793d4-6985-4915-b196-82738c8f4baa,040401-20131115185414Mh,0.0
9685054b-55ae-4853-b4a5-4cfa9b09b8ed,040401-20131115185414Mh,0.0
a4ae9ea7-15b8-4e8a-a860-ef53cd967fb2,040401-20131115185414Mh,0.0
8f46b630-dc8d-4933-a5f0-ebc95a919ddb,040401-20131115185414Mh,0.0
a1084aab-a969-4416-8975-88470b88145d,040401-20131115185414Mh,0.0
6baa5802-6a04-42e0-ac1f-70d3f0fcac6c,040401-20131115185414Mh,0.0
6e9f9b58-74b7-4a41-b760-ed06dbd51b5b,040401-20131115185414Mh,0.0
99308614-9cb5-475c-b4d8-f02e911e82e8,040401-20131115185414Mh,0.0
505fa4b5-8de6-40be-84a2-3b6712569a3d,040401-20131115185414Mh,0.0
dc734a83-739b-4d2d-a4e4-a5727d61da2a,040401-20131115185414Mh,0.0
a2d7a19f-5d81-4262-82ed-a13f0cdf034d,040401-20131115185414Mh,0.0
05ef1e77-aa9f-411a-a076-ac1fdcf631b9,020403-20131101222734Lh,0.0
ce35d93d-786b-4a8f-85bd-214a1695da02,020403-20131101222734Lh,0.0
4133ebac-9ab9-4682-8150-e6ec89f388a6,020403-20131101222734Lh,0.0
4a947c14-ea1d-469b-bd60-a8bfedf273fa,020403-20131101222734Lh,0.0
2e12285b-6e85-4f0d-b499-cf86368cd07e,020403-20131101222734Lh,0.0
42a35f2b-55d1-4b48-bdf2-a7741cd06dab,020403-20131101222734Lh,0.0
a07f7c33-a711-47f2-9519-b6caf03bb5b1,020403-20131101222734Lh,0.0
ce1362ad-30ed-4c6d-8489-213c2661759a,020403-20131101222734Lh,0.0
c8615046-4775-4c46-b8fd-351603571e49,020403-20131101222734Lh,0.0
70396a2d-3a3b-4e72-a8cc-a2e0e4c60c6c,020401-20131101222734Lh,0.0
77c8b283-d060-4688-9f82-74f4e929023f,020401-20131101222734Lh,0.0
4ed0e1d2-0837-4471-a599-38491656b4bb,020401-20131101222734Lh,0.0
a0122df5-bd21-4c18-bb1e-62e0f3da3edd,020401-20131101222734Lh,0.0
25f3936e-aa5d-4143-9f14-0f57fdc6ca80,020401-20131101222734Lh,0.0
b3307e6f-638b-406e-b25a-5c8a78c4801b,020401-20131101222734Lh,0.0
e21887c3-4c98-4662-a0c2-569a5acb0aec,020401-20131101222734Lh,0.0
fc8948bd-2504-4a54-9f22-919222c0b779,010103-20140112180134Ch,0.0
dba6a608-0e55-4562-be6e-bf34d81775af,010103-20140112180134Ch,0.0
c2d64af4-ec1a-4421-a231-fed5cf8d8ebe,010103-20140112180134Ch,0.0
5d9e353b-8e4d-4fda-ae92-314e5deed493,010103-20140112180134Ch,0.0
0ccf7245-2b72-4ec0-acd2-355d2c2eb5b7,010103-20140112180134Ch,0.0
161c7c59-8616-4fe1-a327-542244e7cf7c,010103-20140112180134Ch,0.0
043ad192-7f1a-49ae-bf36-e554e321ea47,010103-20140112180134Ch,0.0
bca9762c-8506-44e9-98db-94bcb481355e,010103-20140112180134Ch,0.0
5511327b-51d6-4ff3-bbbf-9ca712df89b0,010103-20140112180134Ch,0.0
b2805a6c-ef97-44f9-b1cc-f9737c8fb16a,010103-20140112180134Ch,0.0
dd96ec43-d40d-4f17-a5b5-11f750eac59f,010103-20140112180134Ch,0.0
e20404e8-4b47-4e91-922d-9138c1a32d37,010103-20140112180134Ch,0.0
ce9bf2b3-3b2d-43da-b562-4f7794e87600,010103-20140112180134Ch,0.0
8716857b-1015-4e9c-9126-72cf4a2cf6dd,010103-20140112180134Ch,0.0
3e0e4767-1239-4e13-9587-8868d3a75b2f,010103-20140112180134Ch,0.0
cbaa3424-e7cf-4664-a521-57fe082b0b9a,010103-20140112180134Ch,0.0
52f4f954-063f-4919-be84-f8a18b5697a4,010102-20140112180134Ch,0.0
563d56a9-7014-4f71-9fb1-9e46ab7394a5,010102-20140112180134Ch,0.0
3c7dca22-e8c8-42f8-9c60-66a8f390ffd3,010102-20140112180134Ch,0.0
a8de3636-294b-444e-a3b7-1d22b20d5baf,010102-20140112180134Ch,0.0
6a909af9-c96d-45d2-8893-59c7b96d2e72,010102-20140112180134Ch,0.0
989c8592-5630-4198-a8ab-e0760707b052,010102-20140112180134Ch,1.7363000000000284
ec775df4-5318-4b4b-a6a9-4e90783360b3,010102-20140112180134Ch,0.0
ccf489e7-8546-4d02-83e5-3a75c7e3479c,010102-20140112180134Ch,0.0
a5159fbc-6113-4b76-82ed-68a43e67dab7,010102-20140112180134Ch,0.0
6a477a3a-885f-4cba-8af1-07f77fecc00a,010102-20140112180134Ch,0.0
d8674898-1d37-4082-b197-0ae4cb7a3d76,010102-20140112180134Ch,0.0
9f493afb-3011-4e9e-9a71-2d479a25124a,010102-20140112180134Ch,0.0
c3a37bc0-8738-45d2-8739-ab10cf42c45a,010102-20140112180134Ch,0.0
122a6f44-3097-4caa-8314-4bd014961bc4,010102-20140112180134Ch,0.0
673707e8-2bf9-45fe-a046-4a71b2611968,010102-20140112180134Ch,0.0
3d47a95f-56eb-4bcd-b62b-ec6b22a1ec3d,010102-20140112180134Ch,0.0
f010ec94-25c2-4f22-9927-8f45dd0f7c1a,010102-20140112180134Ch,0.0
66c75492-e223-4b11-ab8a-608525973f6a,010102-20140112180134Ch,0.0
854485e8-5757-435a-9bb7-556102d4de4c,060403-20120829063134Lh,0.0
fb6d9a7b-aca9-47d9-bc5c-9ab5e87571e8,060403-20120829063134Lh,0.0
250572f3-654b-4ce8-ac87-9574559c10e2,060403-20120829063134Lh,0.0
f1f69b53-ba58-43c9-9346-32743f9aa558,060403-20120829063134Lh,0.0
2c95388e-5463-4319-a9e8-04f2778363bf,060403-20120829063134Lh,0.0
297f968b-d9ea-460a-9d92-8b64a4de4499,060403-20120829063134Lh,0.0
71962c02-e3af-4cc1-9a79-fb6ede496a80,060403-20120829063134Lh,0.0
db6642d3-9486-45ec-958e-f8817f8dd0f9,060403-20120829063134Lh,0.0
3befa1c9-9930-4d6e-923c-00f236e3554c,060403-20120829063134Lh,0.0
6b4b5674-4241-4d66-a470-dd95bf62e4d5,060403-20120829063134Lh,0.0
e4b48981-97a7-4401-bda0-a32d83c0a126,060403-20120829063134Lh,0.0
4d2dfad9-f525-4975-8aba-86938981067f,010203-20120910074014Th,0.0
22bffab4-f82f-4a10-b190-4f3ae0813b04,010203-20120910074014Th,0.0
eece2621-8837-4703-98c3-ecf32cf81b56,010203-20120910074014Th,0.0
f4edccc3-afd0-48b1-a549-732b7fab9dc0,010203-20120910074014Th,0.0
e0d3cf37-8b49-48ba-8d3f-dd2ab81c71c6,010203-20120910074014Th,0.0
6824a73c-1d11-48b9-842e-560e58aaeb75,010203-20120910074014Th,0.0
487b01ad-5485-400d-92e9-569db7839110,010203-20120910074014Th,0.0
0d3193be-807c-4738-aa60-608b2487f31b,010202-20120910074014Th,0.0
41e66326-be5a-47ab-96a4-7c51d0b2ee36,010202-20120910074014Th,0.0
3277e560-366f-4838-bcef-48efb96f88f4,010202-20120910074014Th,0.0
5472d00b-6ff4-48b7-8fbc-e4f0ca088f7c,010202-20120910074014Th,0.0
2d5cc34c-e9e1-4da9-aaf0-8bd1898017fa,010202-20120910074014Th,0.0
85b17eb4-c672-4512-b6fa-c2d2d34e3782,010201-20120910074014Th,0.0
f0d80f25-73f0-48d4-87c8-319dbbc297cd,010201-20120910074014Th,0.0
7432b9d3-974b-46e1-a51e-f288db6471ce,010201-20120910074014Th,0.0
8ce7ab40-8c86-48d8-954d-44da546aad02,010201-20120910074014Th,0.0
96afe465-adf2-4013-9465-678a961ce257,010201-20120910074014Th,0.0
3e7603eb-5d66-4c14-ae10-b6ff4784c8d3,010201-20120910074014Th,0.0
f500c388-be74-49b3-82ab-54c3ba4af1c2,010201-20120910074014Th,0.0
f4a2562c-aba6-4ade-8b04-2754d6d3a903,010201-20120910074014Th,0.0
88973fe0-c92c-43b9-bd9b-7e533a8f799d,010201-20120910074014Th,0.0
e8e1e5ee-b55c-41c9-aeef-ef8eca367d8a,020403-20150617161314Mh,0.0
47a7a650-780d-40e4-a8a4-0983ece59936,020403-20150617161314Mh,0.0
d9c478b7-fa96-41a2-88af-0712b904a240,020403-20150617161314Mh,0.0
70bbd389-fd9e-4034-8ccb-bd69a399f8ab,020403-20150617161314Mh,0.0
3b182d4e-25da-459f-a0d4-e1c64e302ccc,020403-20150617161314Mh,0.0
bb9a5475-1e23-4de7-8386-2c918b70c653,020403-20150617161314Mh,0.0
b61238f9-ab4d-4109-8bff-359ceb846a45,020403-20150617161314Mh,0.0
8c116d8b-67be-4832-841b-69325d858101,020401-20150617161314Mh,0.0
a890b4c8-cf9c-439e-8b7b-b3a88a1c0ded,020401-20150617161314Mh,0.0
5cc87a66-aeca-41fa-82ed-539235518aeb,020401-20150617161314Mh,0.0
5b386695-9322-444a-889a-054ae1427aa6,020401-20150617161314Mh,0.0
bba7548e-90e5-4743-93b4-aae5d6ce3f48,020401-20150617161314Mh,0.0
5cc91462-8ca2-49c9-9c1f-68879853198d,020401-20150617161314Mh,0.0
bc33e1fe-f002-4e93-bbfa-6441f2f1170d,020401-20150617161314Mh,0.0
2863cc18-a6dc-476e-b8ca-2f67e0235523,040301-20131113004514Mh,0.0
9848d17f-94ad-4fa1-9b99-5abb6aff7830,040301-20131113004514Mh,0.0
d7640e1f-0b93-415f-b36e-c73fca6bd47b,040301-20131113004514Mh,0.0
f89ac6cd-74e8-46b3-8efa-25930c572345,040301-20131113004514Mh,0.0
81eee5b5-6079-4634-b17b-42df4c9d12df,040301-20131113004514Mh,0.0
25069f5a-0faa-4a8d-a244-2b9e225dcd9d,040301-20131113004514Mh,0.0
211e07cc-279b-4551-97fe-8b550f5a5e57,040301-20131113004514Mh,0.0
cef4ed6b-14df-468f-960f-6b99d471b23c,010203-20160223173514Mh,0.0
9d7a2b3c-9a83-4da9-be33-6236eaaa7d57,010203-20160223173514Mh,0.0
ab442e64-a58a-4c35-b460-2fa0f82d04a0,010203-20160223173514Mh,0.0
4768f2ad-d48d-4593-9f1e-1af3511c200d,010203-20160223173514Mh,0.0
9a28b00c-f70b-44ee-a6f2-6940b72cc263,010203-20160223173514Mh,0.0
d3cf184c-35e8-45c1-86c3-1ae84d3f4258,010203-20160223173514Mh,0.0
a8a47b6e-1b85-4c1f-96b3-eed2616db7b3,010202-20160223173514Mh,2.932600000000093
c91a1061-5533-408e-8867-56e8ccf5b1b8,010202-20160223173514Mh,0.0
511d6ca5-de74-477e-b487-bac62a76bc6a,010202-20160223173514Mh,0.0
810e6341-57a7-4546-a172-90e809c4e300,010202-20160223173514Mh,11.224500000000035
011340fc-0ead-4111-8ce6-40da41be06cf,010202-20160223173514Mh,0.0
f595a841-e34c-4a7a-9146-a3cdc94b51c9,040102-20140312025454Uh,0.0
5a62d292-5c96-4498-b22d-c0dd530c0f53,040102-20140312025454Uh,0.0
cd5e5e7f-a1ae-4c91-a283-df38aa8268b9,040102-20140312025454Uh,0.0
50fb9870-fd76-434e-a8ba-abda9651f815,040102-20140312025454Uh,0.0
c96ed44e-918b-42f7-a2fa-c48bb038f36b,040102-20140312025454Uh,0.0
a15b68b1-b1f2-4d84-86c6-1aaa779efece,040102-20140312025454Uh,0.0
0a1adabb-c637-48a8-83c9-4a3e05bf4f8a,040102-20140312025454Uh,0.0
17a7867a-611e-4c72-9e97-651ff8cd813d,040301-20130211063134Lh,0.0
d726145a-1ffc-4944-b347-78aaf8bcc35c,040301-20130211063134Lh,0.0
df214907-475b-48ec-92aa-b67d2af2d7fb,040301-20130211063134Lh,0.0
ddc4bbef-7a75-4525-bf76-3c3bf3bee974,040301-20130211063134Lh,0.0
81422190-f46d-41fc-b5e3-f2c2a7dfb750,040301-20130211063134Lh,0.0
d02c3041-9876-4372-b2e8-4d1d84a214a0,040301-20130211063134Lh,0.0
ceb8d2bc-782c-4070-adb9-b7ed61796970,040301-20130211063134Lh,0.0
25e68b1f-caa6-41a4-b65a-e9ba1451263c,040301-20130211063134Lh,0.0
9282f0c1-7d02-4f71-adae-92b6c8ceab03,040301-20130211063134Lh,0.0
c4d00020-d489-4322-b7f4-317cffb25174,040301-20130211063134Lh,0.0
928e83ec-81cc-4c31-bd57-878f4969a8cd,010403-20120913165314Mh,0.0
ef200bca-6809-4f7c-81a5-e65eae16f0fb,010403-20120913165314Mh,0.0
4115cce8-99ff-4e23-8069-b0bb7dc3c493,010403-20120913165314Mh,0.0
5ad9d396-dbd7-4db5-ad6b-ae2d5cf36fd3,010401-20120913165314Mh,0.0
d5180aba-8db7-47b4-b4e6-98bfa5eaf400,010401-20120913165314Mh,2.936300000000074
348535f5-9d54-4b59-a192-0e0bd9ac806d,010401-20120913165314Mh,0.0
9d085719-0596-410d-88bd-36e9ccaf042d,010401-20120913165314Mh,0.0
6a2f159c-0488-4190-a785-ecea475a1dbd,010402-20120913165314Mh,0.0
4e90bacd-eb75-4071-965d-c39562022611,010402-20120913165314Mh,0.0
d675bafd-7e05-4ce7-985d-8803b67847a3,010402-20120913165314Mh,0.0
67ae4290-be4a-42f5-964c-9cce903998f3,010401-20150825082034Lh,0.0
c5100f66-7477-4a1b-b929-27fcc18fcc56,010401-20150825082034Lh,0.0
e58d7f1c-ae12-4ec8-8261-283417464654,010401-20150825082034Lh,0.0
7e66c3b5-c352-4612-8340-b7ad45c2f4d2,010401-20150825082034Lh,0.0
f9ab0982-62f2-41cf-bf87-915bfa1be930,010401-20150825082034Lh,0.0
11533543-8b61-4c1f-b7a7-8f6efc747395,010401-20150825082034Lh,0.0
e20a7615-f567-4506-b719-e0ff296c481b,010401-20150825082034Lh,0.0
c217efab-95ba-4fdf-adfd-ed5c8da63da5,010401-20150825082034Lh,0.0
257be393-871f-4fc7-aaaa-a470c7c9d090,010401-20150825082034Lh,0.0
50f3bf5c-5632-4de2-9dad-5d266302ce3b,010403-20150825082034Lh,0.0
a17021f7-5960-4caa-a867-0c215425e747,010403-20150825082034Lh,0.0
5dd2d7b2-5038-48ac-8bd1-aed1d8e7747e,010403-20150825082034Lh,0.0
b63eac80-ebfa-443c-ae85-02a0aef07583,010403-20150825082034Lh,0.0
9caa0990-8f1a-4ddc-a7a6-709c9d89cab7,010403-20150825082034Lh,0.0
69afee62-24ca-4f9d-98c9-cab62b007596,010403-20150825082034Lh,0.0
80b062f9-66f6-47ef-988a-e4072ab3e8c6,010403-20150825082034Lh,0.0
e2bf60fb-ebec-4bb9-a402-118063ff3d68,010403-20150825082034Lh,0.0
5b8b26b8-ef02-4b4c-a2be-905d15ad64ec,010402-20150825082034Lh,0.0
34e0ee7a-d0fa-46d4-8055-3ed9a32f1075,010402-20150825082034Lh,0.0
0b1db13d-8cd2-4bd6-9a37-1b0fb73334a9,010402-20150825082034Lh,0.0
ce3bd812-4bdf-4e32-b338-2fd30d46496a,010402-20150825082034Lh,0.0
db5a0377-208c-40ea-b709-d20fc84c4ab3,010402-20150825082034Lh,0.0
fc8ea2b5-2eee-4e13-baab-2415079fbe60,010402-20150825082034Lh,0.0
d798ff67-57d3-41b7-ac1e-5fac3b949ca3,010402-20150825082034Lh,0.0
881be940-85a6-4436-9120-c864443c00dd,010402-20150825082034Lh,0.0
21930dd1-2e45-4da6-b10e-7690077384b6,010402-20150825082034Lh,0.0
8263aa94-39a1-447b-a8b9-b0cd8c1ee04f,050103-20130719140154Bh,0.0
2c3e609c-622c-4f2c-9b0a-7152ed005863,050103-20130719140154Bh,0.0
8f22defe-f2c2-4e5c-86dd-38a3459e592a,050103-20130719140154Bh,0.0
804a8544-4615-4c95-88d9-e3741eb4c513,050103-20130719140154Bh,0.0
503bc6be-6fbb-4e6a-b960-344ad9c166a2,050103-20130719140154Bh,0.0
fd8796f7-a11d-44f4-a51e-192118d063a9,050103-20130719140154Bh,0.0
21108134-78e3-48e7-8588-05f6fe53fa60,050103-20130719140154Bh,0.0
bebfe302-5a60-4d03-86f0-1e165a4ea080,050102-20130719140154Bh,0.0
f03453be-8c8d-47ff-8fad-adc3e6a5785c,050102-20130719140154Bh,0.0
2dd12c2f-9bf0-4e01-870e-be18ca9ef599,050102-20130719140154Bh,0.0
7691a478-4858-4bb6-a079-533ceb6ac157,050102-20130719140154Bh,0.0
907399c8-9360-4203-9b80-93ac64c0853e,050102-20130719140154Bh,0.0
89e46749-9eee-4c6b-9302-549b347b942b,050102-20130719140154Bh,0.0
f05dd778-b3b2-49df-b2bf-841767c36831,050102-20130719140154Bh,0.0
72a402c5-33e2-4f7b-9695-ac76eac8c34b,050102-20130719140154Bh,0.0
248da5a6-a579-4916-8403-e7e496d5eb1d,050102-20130719140154Bh,0.0
a42fe537-5689-49e1-b3cd-06386cecaad4,050102-20130719140154Bh,0.0
3f8af972-70eb-4fa0-8376-4a181f193814,050102-20130719140154Bh,0.0
4cd7901f-d57b-402a-81c4-4c6cb0546b70,050102-20130719140154Bh,0.0
84389a4e-beb1-49be-ad8a-4a5d37027c7f,050102-20130719140154Bh,0.0
c204af0f-85f8-4158-8c69-0895f2b1a0f7,050101-20130719140154Bh,0.0
a1337444-dd86-4deb-85bb-c9e48d8738bd,050101-20130719140154Bh,0.0
b833aebc-790d-4fc6-a1b0-4508ab0b452c,050101-20130719140154Bh,0.0
18b4d1ba-b05c-400c-870e-e36057d85a98,050101-20130719140154Bh,0.0
a60b02ef-e880-4738-8150-b498a27323db,050101-20130719140154Bh,0.0
fe6314f0-a841-4438-bf9e-839f424b337c,050101-20130719140154Bh,0.0
f2245684-457e-428d-95fd-d8d56879d90d,050101-20130719140154Bh,0.0
f04fa0db-060a-4300-9756-9f1d72251bc9,050101-20130719140154Bh,0.0
46c552a8-2cbc-41c9-a040-9c0d17acec25,050101-20130719140154Bh,0.0
4d762e5f-f5ad-4679-8ab8-bb793e786e40,050101-20130719140154Bh,0.0
86a74ce9-a88f-4989-b102-5acc246187fb,040301-20150222112034Ch,0.0
f88acf4b-e0f4-44ab-bd73-c1187401d1f5,040301-20150222112034Ch,0.0
49eee097-5153-42ef-aceb-8a1f01e7c378,040301-20150222112034Ch,0.0
b3050076-8d6d-488f-8720-020c5511494a,040301-20150222112034Ch,0.0
af7c604c-b4b0-4292-ac28-21dac71fc0c1,040301-20150222112034Ch,0.0
2a89629e-287f-4fe0-928f-259e3cf6a870,040301-20150222112034Ch,0.0
668c7c9b-fc33-445f-a238-431b2146bb97,040301-20150222112034Ch,0.0
79174419-025a-49be-b155-5b640c288bf9,040301-20150222112034Ch,0.0
ad71247c-b975-49da-9306-d3abc00bb532,040301-20150222112034Ch,0.0
6f121d49-392e-4407-8c75-d90e5da8579a,040301-20150222112034Ch,0.0
b43544a8-2925-49ce-9f2c-dee3ef7a304a,040301-20150222112034Ch,0.0
586b38d3-d53b-4260-a516-58d445530ece,040301-20150222112034Ch,0.0
61d5a2a5-a11e-449d-9ca3-079fa095cf9b,010201-20130717123434Ch,0.0
a880796d-9d2f-4f57-a875-a2b83ebf65df,010201-20130717123434Ch,0.0
64291e34-265d-4325-a077-4bc874a830d9,010201-20130717123434Ch,0.0
64af4992-6353-48a4-b288-3de217563fe6,010201-20130717123434Ch,0.0
0999ae0a-9d1f-48ff-95a7-15398c65f5f1,010201-20130717123434Ch,0.0
59d48a92-b2a7-41c4-bd1c-e6b31a0b8f3a,010201-20130717123434Ch,0.0
2cf09ad7-53e3-4902-82f7-bc82545bcfd6,010201-20130717123434Ch,0.0
afed6bbb-e6b1-4062-903f-9aa0ab1541af,010201-20130717123434Ch,0.0
58359122-7390-4430-adaf-5fa3ad71ccbe,010201-20130717123434Ch,0.0
04276318-83c7-403a-8dab-f2300e95c4d1,010201-20130717123434Ch,0.0
58a2ab7f-1e01-4469-8de3-674c76a1d196,010201-20130717123434Ch,0.0
9acf8827-6c0a-4693-b36a-85c5b4e51dbb,010201-20130717123434Ch,0.0
18c5cb33-0866-480e-afb0-1bb7a2e762e6,010102-20170218173710Mh,0.0
c5c5e358-6757-40e9-b562-f9155607d45a,010102-20170218173710Mh,0.0
4b1f0688-7cc4-402c-92eb-e0d5229573ff,010101-20170218173710Mh,0.0
079dcbe6-e6b4-44b8-8a5e-3d28ae13c6b1,010101-20170218173710Mh,0.0
fbc38be8-5fff-425c-bc16-96b5ce2e6815,010101-20170218173710Mh,0.0
087b5c86-07cd-4458-b781-3ab7c13cdb0d,010101-20170218173710Mh,0.0
78bc58b7-caef-4876-8fe7-3e1990b458db,010101-20170218173710Mh,0.0
74a3b4c2-ccc9-47d6-be58-94c357a21814,010101-20170218173710Mh,0.0
c5e96360-9504-442c-9f18-aeeb77de0f94,010101-20170218173710Mh,0.0
1a9031dc-9c39-4ad1-be3d-0362610d1c3c,010101-20170218173710Mh,0.0
178dbc9d-a64c-43cc-b0e8-72d34ccf43ac,010101-20170218173710Mh,0.0
3649aa38-24ab-4221-a8b3-c455099c54a7,040401-20120414115434Ch,0.0
b4cbbe1d-eb53-4d2c-a237-622791b8a54d,040401-20120414115434Ch,0.0
5980fd84-bece-4078-b82a-c7a3ee2fecdb,040401-20120414115434Ch,0.0
c5a2f19e-0877-40aa-aa8c-b1f916ae19e5,040401-20120414115434Ch,0.0
9dbb1609-543b-4325-add1-69255fb7946d,040401-20120414115434Ch,0.0
a7b6db36-f3dc-446a-b561-38d76fae2658,040401-20120414115434Ch,0.0
