file_name,split,is_train,is_test,width,height,mode,n_channels,file_size_bytes,px_mean,px_std,px_min,px_max,filename_parse_ok,capture_datetime,capture_date,instrument_code
20121030150354Bh.jpeg,train,1,0,2048,2048,L,1,788915,82.9516863822937,59.31815985160457,0.0,231.0,True,2012-10-30 15:03:54,2012-10-30,Bh
20121108155954Bh.jpeg,train,1,0,2048,2048,L,1,835516,82.70884203910828,58.97677961432543,0.0,231.0,True,2012-11-08 15:59:54,2012-11-08,Bh
20121109103634Ch.jpeg,train,1,0,2048,2048,L,1,823629,86.46241903305054,59.465482725799866,0.0,230.0,True,2012-11-09 10:36:34,2012-11-09,Ch
20121113103634Ch.jpeg,train,1,0,2048,2048,L,1,860151,87.28745245933533,60.11112510290254,0.0,255.0,True,2012-11-13 10:36:34,2012-11-13,Ch
20121114172254Bh.jpeg,train,1,0,2048,2048,L,1,748503,91.22370862960815,50.607932074006484,0.0,242.0,True,2012-11-14 17:22:54,2012-11-14,Bh
20121118092514Th.jpeg,train,1,0,2048,2048,L,1,812146,82.27846097946167,52.933104474457004,0.0,235.0,True,2012-11-18 09:25:14,2012-11-18,Th
20121129063154Uh.jpeg,train,1,0,2048,2048,L,1,813147,82.86731433868408,57.67165173021509,0.0,255.0,True,2012-11-29 06:31:54,2012-11-29,Uh
20121207103034Ch.jpeg,train,1,0,2048,2048,L,1,806422,80.16078519821167,58.24597013915945,0.0,240.0,True,2012-12-07 10:30:34,2012-12-07,Ch
20121208171514Mh.jpeg,train,1,0,2048,2048,L,1,727519,80.34282350540161,58.688591748940176,0.0,233.0,True,2012-12-08 17:15:14,2012-12-08,Mh
20121218063534Lh.jpeg,train,1,0,2048,2048,L,1,756123,81.45720720291138,59.575286496066276,0.0,230.0,True,2012-12-18 06:35:34,2012-12-18,Lh
20121219063154Uh.jpeg,train,1,0,2048,2048,L,1,772506,86.8526623249054,53.15428334569387,0.0,230.0,True,2012-12-19 06:31:54,2012-12-19,Uh
20130107174854Bh.jpeg,train,1,0,2048,2048,L,1,767299,78.18628239631653,55.49412100796414,0.0,230.0,True,2013-01-07 17:48:54,2013-01-07,Bh
20130109130334Ch.jpeg,train,1,0,2048,2048,L,1,807275,82.64141488075256,59.41219067275698,0.0,231.0,True,2013-01-09 13:03:34,2013-01-09,Ch
20130110104734Ch.jpeg,train,1,0,2048,2048,L,1,830559,83.6472020149231,60.77752119066544,0.0,255.0,True,2013-01-10 10:47:34,2013-01-10,Ch
20130111104734Ch.jpeg,train,1,0,2048,2048,L,1,792801,81.28654623031616,57.968508628845576,0.0,255.0,True,2013-01-11 10:47:34,2013-01-11,Ch
20130116172814Mh.jpeg,train,1,0,2048,2048,L,1,748240,80.6985068321228,57.76908821125111,0.0,231.0,True,2013-01-16 17:28:14,2013-01-16,Mh
20130201084914Th.jpeg,train,1,0,2048,2048,L,1,953429,86.30674529075623,54.60993740184809,0.0,232.0,True,2013-02-01 08:49:14,2013-02-01,Th
20130208063154Uh.jpeg,train,1,0,2048,2048,L,1,753296,83.27342057228088,57.66286382568025,0.0,233.0,True,2013-02-08 06:31:54,2013-02-08,Uh
20130211063134Lh.jpeg,train,1,0,2048,2048,L,1,761466,80.89565062522888,59.433539101338596,0.0,230.0,True,2013-02-11 06:31:34,2013-02-11,Lh
20130212153254Bh.jpeg,train,1,0,2048,2048,L,1,741446,83.07553958892822,59.166989935643095,0.0,232.0,True,2013-02-12 15:32:54,2013-02-12,Bh
20130214111534Ch.jpeg,train,1,0,2048,2048,L,1,802797,80.91329884529114,58.676170336226996,0.0,232.0,True,2013-02-14 11:15:34,2013-02-14,Ch
20130218220314Mh.jpeg,train,1,0,2048,2048,L,1,770026,88.27980256080627,51.404748297906394,0.0,255.0,True,2013-02-18 22:03:14,2013-02-18,Mh
20130219063134Lh.jpeg,train,1,0,2048,2048,L,1,741285,80.21966552734375,58.77429671279387,0.0,255.0,True,2013-02-19 06:31:34,2013-02-19,Lh
20130221063134Lh.jpeg,train,1,0,2048,2048,L,1,794741,79.38686919212341,58.208586286031604,0.0,255.0,True,2013-02-21 06:31:34,2013-02-21,Lh
20130222082914Th.jpeg,train,1,0,2048,2048,L,1,766739,85.51749038696289,54.40171241332066,0.0,230.0,True,2013-02-22 08:29:14,2013-02-22,Th
20130225171214Mh.jpeg,train,1,0,2048,2048,L,1,750369,80.72071743011475,59.132441670376814,0.0,232.0,True,2013-02-25 17:12:14,2013-02-25,Mh
20130303063134Lh.jpeg,train,1,0,2048,2048,L,1,763752,80.70727777481079,59.04600625935592,0.0,229.0,True,2013-03-03 06:31:34,2013-03-03,Lh
20130303063154Uh.jpeg,train,1,0,2048,2048,L,1,792481,83.51193714141846,57.626025056992226,0.0,230.0,True,2013-03-03 06:31:54,2013-03-03,Uh
20130304170614Mh.jpeg,train,1,0,2048,2048,L,1,769395,80.6687080860138,58.77725019939238,0.0,230.0,True,2013-03-04 17:06:14,2013-03-04,Mh
20130305112734Ch.jpeg,train,1,0,2048,2048,L,1,805200,81.41502618789673,59.003582095705234,0.0,253.0,True,2013-03-05 11:27:34,2013-03-05,Ch
20130306172214Mh.jpeg,train,1,0,2048,2048,L,1,731265,80.50071120262146,55.913340652235526,0.0,230.0,True,2013-03-06 17:22:14,2013-03-06,Mh
20130314165714Mh.jpeg,train,1,0,2048,2048,L,1,730651,80.71799397468567,59.015982566267674,0.0,231.0,True,2013-03-14 16:57:14,2013-03-14,Mh
20130319144654Bh.jpeg,train,1,0,2048,2048,L,1,773214,86.48226690292358,54.481835092052144,0.0,253.0,True,2013-03-19 14:46:54,2013-03-19,Bh
20130324015554Uh.jpeg,train,1,0,2048,2048,L,1,746468,81.42524099349976,58.7117382417113,0.0,229.0,True,2013-03-24 01:55:54,2013-03-24,Uh
20130326063134Lh.jpeg,train,1,0,2048,2048,L,1,749333,80.74620914459229,58.91074673460692,0.0,233.0,True,2013-03-26 06:31:34,2013-03-26,Lh
20130327175114Mh.jpeg,train,1,0,2048,2048,L,1,788582,86.23492431640625,51.256899440755916,0.0,255.0,True,2013-03-27 17:51:14,2013-03-27,Mh
20130404063134Lh.jpeg,train,1,0,2048,2048,L,1,782528,80.97261095046997,59.301202241924884,0.0,231.0,True,2013-04-04 06:31:34,2013-04-04,Lh
20130405114734Ch.jpeg,train,1,0,2048,2048,L,1,783764,81.29726076126099,59.00268772171577,0.0,252.0,True,2013-04-05 11:47:34,2013-04-05,Ch
20130407063154Uh.jpeg,train,1,0,2048,2048,L,1,759292,83.37185025215149,57.67335338374775,0.0,230.0,True,2013-04-07 06:31:54,2013-04-07,Uh
20130411115134Ch.jpeg,train,1,0,2048,2048,L,1,835147,80.9323902130127,58.669160432126716,0.0,255.0,True,2013-04-11 11:51:34,2013-04-11,Ch
20130419070254Uh.jpeg,train,1,0,2048,2048,L,1,816588,82.85374307632446,57.64412282809548,0.0,231.0,True,2013-04-19 07:02:54,2013-04-19,Uh
20130423072414Th.jpeg,train,1,0,2048,2048,L,1,790268,85.03443717956543,54.615335892576645,0.0,255.0,True,2013-04-23 07:24:14,2013-04-23,Th
20130425135954Bh.jpeg,train,1,0,2048,2048,L,1,825903,82.73611855506897,59.64158904881882,0.0,255.0,True,2013-04-25 13:59:54,2013-04-25,Bh
20130429063154Uh.jpeg,train,1,0,2048,2048,L,1,775905,83.56103181838989,57.381715133715,0.0,231.0,True,2013-04-29 06:31:54,2013-04-29,Uh
20130502063134Lh.jpeg,train,1,0,2048,2048,L,1,746398,80.33961582183838,59.12224364270035,0.0,237.0,True,2013-05-02 06:31:34,2013-05-02,Lh
20130510134654Bh.jpeg,train,1,0,2048,2048,L,1,838513,83.26308631896973,58.0317931711501,0.0,255.0,True,2013-05-10 13:46:54,2013-05-10,Bh
20130517063134Lh.jpeg,train,1,0,2048,2048,L,1,778478,81.60288405418396,59.673061691180656,0.0,255.0,True,2013-05-17 06:31:34,2013-05-17,Lh
20130601063154Uh.jpeg,train,1,0,2048,2048,L,1,777992,84.01288437843323,57.50457452472218,0.0,230.0,True,2013-06-01 06:31:54,2013-06-01,Uh
20130609123334Ch.jpeg,train,1,0,2048,2048,L,1,869254,80.78906273841858,58.43854638335173,0.0,254.0,True,2013-06-09 12:33:34,2013-06-09,Ch
20130609173414Mh.jpeg,train,1,0,2048,2048,L,1,809652,83.04072332382202,55.290338773362144,0.0,230.0,True,2013-06-09 17:34:14,2013-06-09,Mh
20130611063154Uh.jpeg,train,1,0,2048,2048,L,1,784007,84.26223826408386,53.055040006510296,0.0,231.0,True,2013-06-11 06:31:54,2013-06-11,Uh
20130615002434Lh.jpeg,train,1,0,2048,2048,L,1,760162,82.14466190338135,58.67984729861829,0.0,246.0,True,2013-06-15 00:24:34,2013-06-15,Lh
20130616070414Th.jpeg,train,1,0,2048,2048,L,1,641825,94.03570246696472,58.449386527426455,0.0,232.0,True,2013-06-16 07:04:14,2013-06-16,Th
20130628063134Lh.jpeg,train,1,0,2048,2048,L,1,832513,81.73533010482788,60.22301676760133,0.0,233.0,True,2013-06-28 06:31:34,2013-06-28,Lh
20130630070714Th.jpeg,train,1,0,2048,2048,L,1,774861,85.17934703826904,54.28392936823016,0.0,241.0,True,2013-06-30 07:07:14,2013-06-30,Th
20130705161714Mh.jpeg,train,1,0,2048,2048,L,1,785190,80.28945398330688,59.03149273879706,0.0,255.0,True,2013-07-05 16:17:14,2013-07-05,Mh
20130707134154Bh.jpeg,train,1,0,2048,2048,L,1,860594,82.46482038497925,59.42955126216009,0.0,255.0,True,2013-07-07 13:41:54,2013-07-07,Bh
20130716162214Mh.jpeg,train,1,0,2048,2048,L,1,789757,79.89078092575073,58.69373765112077,0.0,255.0,True,2013-07-16 16:22:14,2013-07-16,Mh
20130717123434Ch.jpeg,train,1,0,2048,2048,L,1,804446,80.44705605506897,58.4150918257576,0.0,255.0,True,2013-07-17 12:34:34,2013-07-17,Ch
20130719140154Bh.jpeg,train,1,0,2048,2048,L,1,887378,86.70257258415222,52.80764610512245,0.0,238.0,True,2013-07-19 14:01:54,2013-07-19,Bh
20130725122934Ch.jpeg,train,1,0,2048,2048,L,1,817701,82.37982249259949,58.08703298905429,0.0,255.0,True,2013-07-25 12:29:34,2013-07-25,Ch
20130805135854Bh.jpeg,train,1,0,2048,2048,L,1,788548,82.4813904762268,58.88797546453125,0.0,230.0,True,2013-08-05 13:58:54,2013-08-05,Bh
20130807073114Th.jpeg,train,1,0,2048,2048,L,1,888369,85.23726987838745,54.910382052450196,0.0,255.0,True,2013-08-07 07:31:14,2013-08-07,Th
20130808140054Bh.jpeg,train,1,0,2048,2048,L,1,781071,82.94942283630371,58.63460412235645,0.0,232.0,True,2013-08-08 14:00:54,2013-08-08,Bh
20130809072814Th.jpeg,train,1,0,2048,2048,L,1,882006,84.60759329795837,54.75350425210489,0.0,233.0,True,2013-08-09 07:28:14,2013-08-09,Th
20130810121534Ch.jpeg,train,1,0,2048,2048,L,1,787103,80.7847158908844,58.64818518074296,0.0,231.0,True,2013-08-10 12:15:34,2013-08-10,Ch
20130811140254Bh.jpeg,train,1,0,2048,2048,L,1,818929,82.68471717834473,58.7472425351793,0.0,255.0,True,2013-08-11 14:02:54,2013-08-11,Bh
20130813060834Lh.jpeg,train,1,0,2048,2048,L,1,780143,80.54151630401611,58.7151633861602,0.0,245.0,True,2013-08-13 06:08:34,2013-08-13,Lh
20130824060834Lh.jpeg,train,1,0,2048,2048,L,1,778295,82.5233244895935,59.58963201737686,0.0,231.0,True,2013-08-24 06:08:34,2013-08-24,Lh
20130828141354Bh.jpeg,train,1,0,2048,2048,L,1,876692,82.55346703529358,59.16821843802959,0.0,255.0,True,2013-08-28 14:13:54,2013-08-28,Bh
20130901073614Th.jpeg,train,1,0,2048,2048,L,1,862761,84.47392272949219,54.6693189028836,0.0,255.0,True,2013-09-01 07:36:14,2013-09-01,Th
20130903060834Lh.jpeg,train,1,0,2048,2048,L,1,738260,79.42658019065857,57.78161789066102,0.0,231.0,True,2013-09-03 06:08:34,2013-09-03,Lh
20130903141654Bh.jpeg,train,1,0,2048,2048,L,1,869081,82.08239221572876,59.03738420129581,0.0,255.0,True,2013-09-03 14:16:54,2013-09-03,Bh
20130905073714Th.jpeg,train,1,0,2048,2048,L,1,854267,85.08526849746704,54.72527768922451,0.0,255.0,True,2013-09-05 07:37:14,2013-09-05,Th
20130913142354Bh.jpeg,train,1,0,2048,2048,L,1,913026,82.04616975784302,58.976251520705944,0.0,236.0,True,2013-09-13 14:23:54,2013-09-13,Bh
20130919060834Lh.jpeg,train,1,0,2048,2048,L,1,766449,80.35828828811646,58.56458403159383,0.0,229.0,True,2013-09-19 06:08:34,2013-09-19,Lh
20130921060834Lh.jpeg,train,1,0,2048,2048,L,1,763646,80.70397901535034,58.60295345963639,0.0,231.0,True,2013-09-21 06:08:34,2013-09-21,Lh
20130923060834Lh.jpeg,train,1,0,2048,2048,L,1,746497,80.64353203773499,58.70936069926581,0.0,230.0,True,2013-09-23 06:08:34,2013-09-23,Lh
20130925143254Bh.jpeg,train,1,0,2048,2048,L,1,793229,80.52493238449097,56.407924461810126,0.0,255.0,True,2013-09-25 14:32:54,2013-09-25,Bh
20130926060834Lh.jpeg,train,1,0,2048,2048,L,1,775402,77.3892457485199,56.501001582408776,0.0,239.0,True,2013-09-26 06:08:34,2013-09-26,Lh
20131006075314Th.jpeg,train,1,0,2048,2048,L,1,756936,85.34239053726196,54.59590077953439,0.0,230.0,True,2013-10-06 07:53:14,2013-10-06,Th
20131007075314Th.jpeg,train,1,0,2048,2048,L,1,844581,85.30131125450134,54.61595884819768,0.0,234.0,True,2013-10-07 07:53:14,2013-10-07,Th
20131011195414Mh.jpeg,train,1,0,2048,2048,L,1,735228,81.1451575756073,59.16463654842964,0.0,255.0,True,2013-10-11 19:54:14,2013-10-11,Mh
20131013185334Ch.jpeg,train,1,0,2048,2048,L,1,791397,81.48950719833374,58.64111480429417,0.0,248.0,True,2013-10-13 18:53:34,2013-10-13,Ch
20131016185334Ch.jpeg,train,1,0,2048,2048,L,1,781702,81.7651150226593,58.452189828310914,0.0,255.0,True,2013-10-16 18:53:34,2013-10-16,Ch
20131017185334Ch.jpeg,train,1,0,2048,2048,L,1,778331,81.62627243995667,58.556352410666115,0.0,242.0,True,2013-10-17 18:53:34,2013-10-17,Ch
20131019080114Th.jpeg,train,1,0,2048,2048,L,1,682918,85.1566801071167,54.8003546536981,0.0,255.0,True,2013-10-19 08:01:14,2013-10-19,Th
20131020080114Th.jpeg,train,1,0,2048,2048,L,1,713456,85.52446627616882,54.47847166272268,0.0,232.0,True,2013-10-20 08:01:14,2013-10-20,Th
20131025185414Mh.jpeg,train,1,0,2048,2048,L,1,821134,80.50835967063904,58.93046086223228,0.0,255.0,True,2013-10-25 18:54:14,2013-10-25,Mh
20131027025654Uh.jpeg,train,1,0,2048,2048,L,1,780737,81.70481491088867,59.408459133231624,0.0,251.0,True,2013-10-27 02:56:54,2013-10-27,Uh
20131028190734Ch.jpeg,train,1,0,2048,2048,L,1,804601,80.99494051933289,58.471660624411285,0.0,254.0,True,2013-10-28 19:07:34,2013-10-28,Ch
20131030185354Bh.jpeg,train,1,0,2048,2048,L,1,832982,83.65991044044495,58.32256591692742,0.0,255.0,True,2013-10-30 18:53:54,2013-10-30,Bh
20131031185614Mh.jpeg,train,1,0,2048,2048,L,1,824598,89.66434979438782,51.06085139911598,0.0,255.0,True,2013-10-31 18:56:14,2013-10-31,Mh
20131101222734Lh.jpeg,train,1,0,2048,2048,L,1,737631,78.42711973190308,58.70268413796257,0.0,255.0,True,2013-11-01 22:27:34,2013-11-01,Lh
20131107043054Uh.jpeg,train,1,0,2048,2048,L,1,802579,81.89100122451782,59.33607817922608,0.0,243.0,True,2013-11-07 04:30:54,2013-11-07,Uh
20131108045254Uh.jpeg,train,1,0,2048,2048,L,1,767472,82.32456111907959,59.09070393384327,0.0,230.0,True,2013-11-08 04:52:54,2013-11-08,Uh
20131109190514Mh.jpeg,train,1,0,2048,2048,L,1,815352,80.141108751297,58.83647507731008,0.0,246.0,True,2013-11-09 19:05:14,2013-11-09,Mh
20131109222434Lh.jpeg,train,1,0,2048,2048,L,1,793000,80.9409589767456,60.05183432116983,0.0,255.0,True,2013-11-09 22:24:34,2013-11-09,Lh
20131113004514Mh.jpeg,train,1,0,2048,2048,L,1,719411,82.94217300415039,59.040579241724686,0.0,255.0,True,2013-11-13 00:45:14,2013-11-13,Mh
20131113185414Mh.jpeg,train,1,0,2048,2048,L,1,805616,81.49232602119446,59.11182955092782,0.0,245.0,True,2013-11-13 18:54:14,2013-11-13,Mh
20131115185414Mh.jpeg,train,1,0,2048,2048,L,1,800311,81.92946672439575,59.385756567463396,0.0,246.0,True,2013-11-15 18:54:14,2013-11-15,Mh
20131116185334Ch.jpeg,train,1,0,2048,2048,L,1,763467,82.33234095573425,59.06830359707999,0.0,255.0,True,2013-11-16 18:53:34,2013-11-16,Ch
20131125192154Bh.jpeg,train,1,0,2048,2048,L,1,817262,83.38260412216187,58.368617656393376,0.0,232.0,True,2013-11-25 19:21:54,2013-11-25,Bh
20131128192214Mh.jpeg,train,1,0,2048,2048,L,1,808085,81.38646817207336,59.02069095428218,0.0,250.0,True,2013-11-28 19:22:14,2013-11-28,Mh
20131130192134Ch.jpeg,train,1,0,2048,2048,L,1,850438,81.34646916389465,59.041673355051444,0.0,255.0,True,2013-11-30 19:21:34,2013-11-30,Ch
20131201192134Ch.jpeg,train,1,0,2048,2048,L,1,768022,81.64946269989014,58.65460085906339,0.0,238.0,True,2013-12-01 19:21:34,2013-12-01,Ch
20131204192154Bh.jpeg,train,1,0,2048,2048,L,1,828569,85.0216498374939,59.26466210760505,0.0,255.0,True,2013-12-04 19:21:54,2013-12-04,Bh
20131206084114Th.jpeg,train,1,0,2048,2048,L,1,805738,85.17013573646545,54.653880526464256,0.0,255.0,True,2013-12-06 08:41:14,2013-12-06,Th
20131207084214Th.jpeg,train,1,0,2048,2048,L,1,752763,85.06923842430115,54.85144038103664,0.0,255.0,True,2013-12-07 08:42:14,2013-12-07,Th
20131224192154Bh.jpeg,train,1,0,2048,2048,L,1,835665,82.90975165367126,58.12309140462766,0.0,232.0,True,2013-12-24 19:21:54,2013-12-24,Bh
20131225065154Uh.jpeg,train,1,0,2048,2048,L,1,808045,81.24817776679993,59.10549108216824,0.0,230.0,True,2013-12-25 06:51:54,2013-12-25,Uh
20131229112414Th.jpeg,train,1,0,2048,2048,L,1,707041,88.51511430740356,51.5544094832433,0.0,255.0,True,2013-12-29 11:24:14,2013-12-29,Th
20140111224134Lh.jpeg,train,1,0,2048,2048,L,1,771518,79.8778703212738,58.85119420194307,0.0,235.0,True,2014-01-11 22:41:34,2014-01-11,Lh
20140112180134Ch.jpeg,train,1,0,2048,2048,L,1,787277,81.61369562149048,58.617359593821114,0.0,255.0,True,2014-01-12 18:01:34,2014-01-12,Ch
20140116180214Mh.jpeg,train,1,0,2048,2048,L,1,762775,81.00848865509033,58.97409123542814,0.0,230.0,True,2014-01-16 18:02:14,2014-01-16,Mh
20140122180214Mh.jpeg,train,1,0,2048,2048,L,1,738777,81.55243110656738,59.293225551818864,0.0,236.0,True,2014-01-22 18:02:14,2014-01-22,Mh
20140127180134Ch.jpeg,train,1,0,2048,2048,L,1,847602,80.89965867996216,58.5269660586707,0.0,255.0,True,2014-01-27 18:01:34,2014-01-27,Ch
20140128174554Bh.jpeg,train,1,0,2048,2048,L,1,872728,83.83029079437256,58.75403190524979,0.0,237.0,True,2014-01-28 17:45:54,2014-01-28,Bh
20140205180154Bh.jpeg,train,1,0,2048,2048,L,1,819831,83.8077564239502,58.692325273062316,0.0,255.0,True,2014-02-05 18:01:54,2014-02-05,Bh
20140210180154Bh.jpeg,train,1,0,2048,2048,L,1,830128,83.78479194641113,58.655339702683975,0.0,251.0,True,2014-02-10 18:01:54,2014-02-10,Bh
20140212024554Uh.jpeg,train,1,0,2048,2048,L,1,736222,77.4084963798523,55.43702861723019,0.0,246.0,True,2014-02-12 02:45:54,2014-02-12,Uh
20140213024554Uh.jpeg,train,1,0,2048,2048,L,1,757520,81.08865022659302,58.50019487841835,0.0,255.0,True,2014-02-13 02:45:54,2014-02-13,Uh
20140216230134Lh.jpeg,train,1,0,2048,2048,L,1,868431,77.30484938621521,55.32550477661754,0.0,252.0,True,2014-02-16 23:01:34,2014-02-16,Lh
20140218230234Lh.jpeg,train,1,0,2048,2048,L,1,759185,80.13412189483643,59.46045531549153,0.0,237.0,True,2014-02-18 23:02:34,2014-02-18,Lh
20140225163314Th.jpeg,train,1,0,2048,2048,L,1,811062,86.9548556804657,55.40310247115858,0.0,239.0,True,2014-02-25 16:33:14,2014-02-25,Th
20140312025454Uh.jpeg,train,1,0,2048,2048,L,1,793480,81.61821365356445,57.84627360281944,0.0,241.0,True,2014-03-12 02:54:54,2014-03-12,Uh
20140312081114Th.jpeg,train,1,0,2048,2048,L,1,682062,84.9437358379364,54.95026408540029,0.0,230.0,True,2014-03-12 08:11:14,2014-03-12,Th
20140321195814Mh.jpeg,train,1,0,2048,2048,L,1,823798,85.86884832382202,61.502889966080886,0.0,255.0,True,2014-03-21 19:58:14,2014-03-21,Mh
20140323020654Uh.jpeg,train,1,0,2048,2048,L,1,746295,80.74255561828613,57.80725182204653,0.0,237.0,True,2014-03-23 02:06:54,2014-03-23,Uh
20140401014754Uh.jpeg,train,1,0,2048,2048,L,1,745795,81.52537560462952,58.40166249472328,0.0,230.0,True,2014-04-01 01:47:54,2014-04-01,Uh
20140406195854Bh.jpeg,train,1,0,2048,2048,L,1,771724,82.64972758293152,57.33977471613382,0.0,229.0,True,2014-04-06 19:58:54,2014-04-06,Bh
20140409081614Th.jpeg,train,1,0,2048,2048,L,1,728304,91.44582796096802,51.4901037507428,0.0,236.0,True,2014-04-09 08:16:14,2014-04-09,Th
20140411013854Uh.jpeg,train,1,0,2048,2048,L,1,759517,81.97048044204712,57.82191149232193,0.0,231.0,True,2014-04-11 01:38:54,2014-04-11,Uh
20140413195914Mh.jpeg,train,1,0,2048,2048,L,1,744014,87.88516998291016,51.721852245096954,0.0,231.0,True,2014-04-13 19:59:14,2014-04-13,Mh
20140414020354Uh.jpeg,train,1,0,2048,2048,L,1,811382,82.6633894443512,58.524094922582314,0.0,255.0,True,2014-04-14 02:03:54,2014-04-14,Uh
20140414195834Ch.jpeg,train,1,0,2048,2048,L,1,806084,82.45709681510925,59.63778034052122,0.0,255.0,True,2014-04-14 19:58:34,2014-04-14,Ch
20140420085614Th.jpeg,train,1,0,2048,2048,L,1,761028,86.60282564163208,51.758503678572495,0.0,255.0,True,2014-04-20 08:56:14,2014-04-20,Th
20140428233234Lh.jpeg,train,1,0,2048,2048,L,1,673845,87.27157473564148,51.50458365287317,0.0,231.0,True,2014-04-28 23:32:34,2014-04-28,Lh
20140430071914Th.jpeg,train,1,0,2048,2048,L,1,824076,84.77968263626099,54.85546218614762,0.0,255.0,True,2014-04-30 07:19:14,2014-04-30,Th
20140501195814Mh.jpeg,train,1,0,2048,2048,L,1,725721,83.38709163665771,55.52733636858967,0.0,229.0,True,2014-05-01 19:58:14,2014-05-01,Mh
20140508195834Ch.jpeg,train,1,0,2048,2048,L,1,746906,82.63595223426819,59.073121605609934,0.0,234.0,True,2014-05-08 19:58:34,2014-05-08,Ch
20140509071314Th.jpeg,train,1,0,2048,2048,L,1,902225,85.51832795143127,55.149953879571825,0.0,255.0,True,2014-05-09 07:13:14,2014-05-09,Th
20140509195814Mh.jpeg,train,1,0,2048,2048,L,1,781387,81.88938403129578,58.54626615190304,0.0,236.0,True,2014-05-09 19:58:14,2014-05-09,Mh
20140513012554Uh.jpeg,train,1,0,2048,2048,L,1,733795,80.02362275123596,57.53143758175304,0.0,229.0,True,2014-05-13 01:25:54,2014-05-13,Uh
20140522070614Th.jpeg,train,1,0,2048,2048,L,1,796634,85.11597752571106,54.656220351162624,0.0,233.0,True,2014-05-22 07:06:14,2014-05-22,Th
20140523195814Mh.jpeg,train,1,0,2048,2048,L,1,746833,82.68775987625122,59.001524737761606,0.0,230.0,True,2014-05-23 19:58:14,2014-05-23,Mh
20140525070514Th.jpeg,train,1,0,2048,2048,L,1,710875,84.83418250083923,55.005886774504056,0.0,239.0,True,2014-05-25 07:05:14,2014-05-25,Th
20140531195834Ch.jpeg,train,1,0,2048,2048,L,1,796159,81.7347903251648,58.76277384316655,0.0,253.0,True,2014-05-31 19:58:34,2014-05-31,Ch
20140601195814Mh.jpeg,train,1,0,2048,2048,L,1,790284,82.45795226097107,57.63993610523372,0.0,233.0,True,2014-06-01 19:58:14,2014-06-01,Mh
20140603070414Th.jpeg,train,1,0,2048,2048,L,1,813509,84.499276638031,53.297982849500265,0.0,232.0,True,2014-06-03 07:04:14,2014-06-03,Th
20140604195854Bh.jpeg,train,1,0,2048,2048,L,1,822675,84.99776697158813,55.50563336703146,0.0,243.0,True,2014-06-04 19:58:54,2014-06-04,Bh
20140605195854Bh.jpeg,train,1,0,2048,2048,L,1,874075,82.54926633834839,57.39149759358292,0.0,255.0,True,2014-06-05 19:58:54,2014-06-05,Bh
20140607112354Uh.jpeg,train,1,0,2048,2048,L,1,771550,82.90121269226074,57.95075969147023,0.0,233.0,True,2014-06-07 11:23:54,2014-06-07,Uh
20140607195854Bh.jpeg,train,1,0,2048,2048,L,1,824903,82.39560604095459,57.0443782339657,0.0,249.0,True,2014-06-07 19:58:54,2014-06-07,Bh
20140609195854Bh.jpeg,train,1,0,2048,2048,L,1,840307,83.52360224723816,57.889441983871336,0.0,255.0,True,2014-06-09 19:58:54,2014-06-09,Bh
20140615195814Mh.jpeg,train,1,0,2048,2048,L,1,791771,82.335116147995,58.87135737134985,0.0,235.0,True,2014-06-15 19:58:14,2014-06-15,Mh
20140615195854Bh.jpeg,train,1,0,2048,2048,L,1,788194,92.61948132514954,51.02814435183299,0.0,231.0,True,2014-06-15 19:58:54,2014-06-15,Bh
20140701195814Mh.jpeg,train,1,0,2048,2048,L,1,788998,81.63393926620483,58.40038367116642,0.0,236.0,True,2014-07-01 19:58:14,2014-07-01,Mh
20140705035754Uh.jpeg,train,1,0,2048,2048,L,1,769856,80.8064374923706,57.55334737113582,0.0,233.0,True,2014-07-05 03:57:54,2014-07-05,Uh
20140709195814Mh.jpeg,train,1,0,2048,2048,L,1,775677,82.10257863998413,56.676178917216006,0.0,239.0,True,2014-07-09 19:58:14,2014-07-09,Mh
20140710083214Th.jpeg,train,1,0,2048,2048,L,1,854658,84.50116610527039,54.621737263341956,0.0,255.0,True,2014-07-10 08:32:14,2014-07-10,Th
20140712195854Bh.jpeg,train,1,0,2048,2048,L,1,826893,83.20036363601685,54.85271729891768,0.0,255.0,True,2014-07-12 19:58:54,2014-07-12,Bh
20140716195854Bh.jpeg,train,1,0,2048,2048,L,1,866196,84.13537073135376,57.84127256670756,0.0,230.0,True,2014-07-16 19:58:54,2014-07-16,Bh
20140719071414Th.jpeg,train,1,0,2048,2048,L,1,826833,84.7834005355835,54.374916508165846,0.0,230.0,True,2014-07-19 07:14:14,2014-07-19,Th
20140720195834Ch.jpeg,train,1,0,2048,2048,L,1,813738,80.90900230407715,58.66486101698508,0.0,253.0,True,2014-07-20 19:58:34,2014-07-20,Ch
20140723071614Th.jpeg,train,1,0,2048,2048,L,1,758373,84.97090435028076,54.39944023027367,0.0,230.0,True,2014-07-23 07:16:14,2014-07-23,Th
20140725195814Mh.jpeg,train,1,0,2048,2048,L,1,767850,82.43110680580139,58.32496681255662,0.0,233.0,True,2014-07-25 19:58:14,2014-07-25,Mh
20140726071814Th.jpeg,train,1,0,2048,2048,L,1,869021,85.10248970985413,54.738797538522554,0.0,231.0,True,2014-07-26 07:18:14,2014-07-26,Th
